5.000000000000000e+00	1.355097e-01
5.000000000000000e+00	1.405960e-01
5.000000000000000e+00	1.456538e-01
5.000000000000000e+00	1.506842e-01
5.000000000000000e+00	1.556884e-01
5.000000000000000e+00	1.606669e-01
5.000000000000000e+00	1.656205e-01
5.000000000000000e+00	1.705498e-01
5.000000000000000e+00	1.754554e-01
5.000000000000000e+00	1.803379e-01
5.000000000000000e+00	1.851978e-01
5.000000000000000e+00	1.900357e-01
5.000000000000000e+00	1.948520e-01
5.000000000000000e+00	1.996475e-01
5.000000000000000e+00	2.044224e-01
5.000000000000000e+00	2.091774e-01
5.000000000000000e+00	2.139128e-01
5.000000000000000e+00	2.186291e-01
5.000000000000000e+00	2.233268e-01
5.000000000000000e+00	2.280062e-01
5.000000000000000e+00	2.326677e-01
